variant_name,prediction,seed,compat_N,well_mixed,payoff_preset,payoff_T,payoff_R,payoff_P,payoff_S,evolution_on,mutation_rate,fermi_k,evolution_interval,dunbar_limit,vision_radius,player_speed,end_cycle,share_TFT,share_ALLC,share_ALLD,share_FTFT,share_TF2T,share_GRIM,share_WSLS,d_share,exploit_last_window,payoff_ALLD,payoff_TFT,payoff_all,known_partners,distinct_partners,games_per_partner,exceeding_dunbar,fixated,stabilized,alld_trend_10k,nb_character_changes
S1_P12_space,P1P2,2121129191,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.09649999999999999,0.05199999999999999,0.5715000000000001,0.07949999999999999,0.09249999999999999,0.027500000000000004,0.08049999999999999,0.8378321251058285,0.14014055394791236,0.871129339186008,0.8395801090579108,0.8760388220626489,161.33,161.33,14.185071828103716,0.0,False,True,0.00230228120912447,10854
S1_P12_space,P1P2,686818433,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.1325,0.040999999999999995,0.39250000000000007,0.148,0.124,0.03949999999999999,0.12250000000000001,0.7075256063534867,0.17347826086956522,1.1007578031315708,1.0876487150468568,1.119803993529437,162.51,162.51,14.108622365284612,0.0,False,False,-0.0740926403705624,12318
S1_P12_space,P1P2,744720527,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.11600000000000002,0.051000000000000004,0.49899999999999994,0.1395,0.03150000000000001,0.06550000000000002,0.09749999999999999,0.7895977976692807,0.21885686370297996,0.9989869363174205,1.0083203210029916,1.0123613062843884,162.29,162.29,13.987886095710428,0.0,False,True,-0.011109188436752647,11756
S1_P12_space,P1P2,381425458,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.15899999999999997,0.0605,0.4010000000000001,0.1695,0.041499999999999995,0.09649999999999999,0.072,0.6978387268062238,0.16934487021013597,1.0177984814696361,0.9993418514706706,1.0257018600487284,161.81,161.81,14.177392380456684,0.0,False,False,-0.06057600230400885,12073
S1_P12_space,P1P2,1620985466,200,False,snowdrift,4.0,3.0,0.0,2.0,True,0.01,0.5,100,0,30,2.0,100000,0.146,0.045,0.546,0.10300000000000001,0.042000000000000016,0.0685,0.04949999999999999,0.7975925245622536,0.1787709497206704,1.0961029709541987,1.0468555731331537,1.1047911292582329,163.34,163.34,14.072527795864609,0.0,False,False,0.0317467989871965,11777
S1_P1_mobility,P1P2,686818433,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.5,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0939012329272153,0.0,1.0939012329272153,71.62,71.62,27.555726769170143,0.0,True,True,0.0,390
S1_P1_mobility,P1P2,2121129191,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.5,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1037772053548789,0.0,1.1037772053548789,70.33,70.33,28.04296789747609,0.0,True,True,0.0,411
S1_P1_mobility,P1P2,744720527,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.5,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0899030198557909,0.0,1.0899030198557909,71.05,71.05,28.13389987138657,0.0,True,True,0.0,434
S1_P1_mobility,P1P2,381425458,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.5,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0795085672128246,0.0,1.0795085672128246,69.94,69.94,27.71798433318826,0.0,True,True,0.0,392
S1_P1_mobility,P1P2,1620985466,200,False,PD_classic,9.0,5.0,1.0,0.0,True,0.0,0.5,100,0,30,0.5,100000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1087992146098573,0.0,1.1087992146098573,74.58,74.58,26.9777901019907,0.0,True,True,0.0,470
